WB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Dif.exp	delabel
srx-80	1,951578762	-0,009824445	0,871081658	-0,011278443	0,991001295	0,999889739	NO	
tab-1	340,7840853	-0,001719849	0,1548144	-0,011109103	0,991136401	0,999889739	NO	
his-70	0,318292092	-0,017223914	1,557677853	-0,01105743	0,991177627	0,999889739	NO	
F47G4.11	0,334768323	-0,017223916	1,558397065	-0,011052328	0,991181697	0,999889739	NO	
F47G4.12	0,334768323	-0,017223916	1,558397065	-0,011052328	0,991181697	0,999889739	NO	
Y34F4.4	7,08617126	-0,005384746	0,488154562	-0,011030821	0,991198857	0,999889739	NO	
E03H4.4	3,304785435	-0,008247833	0,750272663	-0,010993114	0,991228941	0,999889739	NO	
linc-96	0,647756791	0,012625899	1,155909153	0,010922916	0,991284947	0,999889739	NO	
Y105E8A.27	5,612297074	0,006079665	0,560862939	0,010839841	0,991351227	0,999889739	NO	
M01F1.9	691,1515793	-0,001064608	0,098840609	-0,01077096	0,991406183	0,999889739	NO	
fbxa-214	3,915324014	-0,006952986	0,646551064	-0,010753963	0,991419744	0,999889739	NO	
T12B3.2	33,27698877	0,002938864	0,275723719	0,010658727	0,991495727	0,999889739	NO	
C18H9.11	7,395428131	0,004525243	0,424965509	0,010648494	0,991503892	0,999889739	NO	
ttr-34	53,34296919	-0,00268636	0,254412776	-0,01055906	0,991575246	0,999889739	NO	
F58G6.7	247,0986799	0,00186294	0,17745048	0,010498367	0,991623669	0,999889739	NO	
T02E9.12	0,670475329	-0,013976638	1,337099627	-0,010452952	0,991659903	0,999889739	NO	
tbc-10	1049,42992	0,001328257	0,127362445	0,01042895	0,991679052	0,999889739	NO	
R02E12.9	0,624206034	-0,013009626	1,258023155	-0,010341325	0,991748964	0,999889739	NO	
F34D6.10	0,329154007	-0,017224217	1,679591888	-0,010255001	0,991817836	0,999889739	NO	
T21B10.10	1,003099191	0,011638891	1,136733135	0,010238895	0,991830687	0,999889739	NO	
uaf-1	7582,759567	-0,001484125	0,14750345	-0,010061627	0,991972119	0,999889739	NO	
H04D03.5	0,302515228	-0,017224328	1,722321596	-0,010000646	0,992020772	0,999889739	NO	
prkl-1	3675,561923	-0,000691019	0,069681267	-0,009916852	0,992087627	0,999889739	NO	
C46F9.6	3,129943331	-0,006885365	0,695381835	-0,00990156	0,992099827	0,999889739	NO	
cest-13	67,44990796	-0,002285747	0,230848688	-0,009901493	0,99209988	0,999889739	NO	
F23F12.13	131,4314776	0,00148015	0,149509411	0,009900046	0,992101035	0,999889739	NO	
C17C3.22	0,496221592	-0,017224413	1,754351024	-0,009818111	0,992166407	0,999889739	NO	
F28B1.2	4,867268902	0,006084097	0,622335119	0,009776239	0,992199814	0,999889739	NO	
irld-64	0,923010544	0,013816628	1,424588063	0,009698683	0,992261692	0,999889739	NO	
F52C6.4	18,55074941	0,003062582	0,319442625	0,009587268	0,992350584	0,999889739	NO	
R03E9.2	1010,175956	0,001208168	0,126153079	0,009576999	0,992358777	0,999889739	NO	
Y65B4A.10	224,9077964	-0,001745689	0,183164076	-0,009530739	0,992395686	0,999889739	NO	
srd-59	5,504890677	0,00397989	0,418835059	0,009502286	0,992418387	0,999889739	NO	
Y116A8C.38	5,04324612	0,004758479	0,50204925	0,009478112	0,992437674	0,999889739	NO	
F49F1.14	40,40751761	-0,001848204	0,197374011	-0,009363967	0,992528744	0,999889739	NO	
F58B4.2	66,69321897	-0,002278262	0,243571088	-0,009353582	0,99253703	0,999889739	NO	
col-165	76631,89432	0,001444816	0,156575465	0,009227603	0,992637543	0,999889739	NO	
Y50D4B.4	4,707731022	-0,005261652	0,572785649	-0,009186074	0,992670676	0,999889739	NO	
Y47D3A.35	145,385155	-0,001320898	0,144529712	-0,009139282	0,99270801	0,999889739	NO	
F57H12.6	40,52036319	0,002025684	0,222494721	0,009104413	0,99273583	0,999889739	NO	
H20E11.3	52,35019947	0,001926346	0,212488709	0,009065638	0,992766767	0,999889739	NO	
metl-2	615,8881782	0,000994677	0,110283936	0,00901924	0,992803785	0,999889739	NO	
F32E10.9	64,10369821	-0,001277737	0,14428519	-0,008855636	0,992934317	0,999889739	NO	
fbxb-98	151,4403798	0,001658438	0,188333462	0,008805859	0,992974032	0,999889739	NO	
sdz-37	156,3215829	0,002136565	0,246477213	0,008668407	0,993083698	0,999889739	NO	
zig-8	1910,156541	-0,000839439	0,097270789	-0,008629922	0,993114404	0,999889739	NO	
T04C10.7	0,357938476	-0,017225113	1,998015005	-0,008621113	0,993121432	0,999889739	NO	
F18C5.13	16,48106701	0,002145696	0,250448475	0,008567414	0,993164276	0,999889739	NO	
ttr-42	12,61130811	0,002607833	0,306136925	0,008518519	0,993203287	0,999889739	NO	
ZC190.7	25,5536079	-0,001864103	0,219343516	-0,008498555	0,993219216	0,999889739	NO	
Y75B12B.1	35,97210703	-0,001885914	0,222191597	-0,008487781	0,993227812	0,999889739	NO	
cct-4	6764,598617	0,000836076	0,099097681	0,008436888	0,993268417	0,999889739	NO	
C24A1.7	0,31823611	-0,017225266	2,047219027	-0,008413983	0,993286692	0,999889739	NO	
Y49F6B.8	10,48886416	0,003780542	0,451384012	0,008375445	0,99331744	0,999889739	NO	
col-133	9,017318848	0,002878105	0,344533272	0,008353634	0,993334842	0,999889739	NO	
H05C05.3	3,92620357	0,006186913	0,741042154	0,008348935	0,993338591	0,999889739	NO	
C06E4.1	0,313244519	-0,017225331	2,067879816	-0,008329948	0,99335374	0,999889739	NO	
F38E11.22	0,530673186	0,009672127	1,177370233	0,008215026	0,993445432	0,999889739	NO	
fbxa-139	53,61270207	0,001953024	0,240598289	0,008117363	0,993523352	0,999889739	NO	
E02H9.2	65,52834881	0,001660435	0,205870428	0,008065436	0,993564783	0,999889739	NO	
ZK180.18	1,718749087	0,005583089	0,709445569	0,00786965	0,993720992	0,999889739	NO	
T09A5.4	426,0472588	-0,000829127	0,106150592	-0,007810856	0,993767902	0,999889739	NO	
K02D10.7	133,740204	0,001274329	0,163414725	0,007798126	0,993778059	0,999889739	NO	
bus-19	1314,872077	0,001595363	0,205170488	0,007775791	0,993795879	0,999889739	NO	
eral-1	631,512457	0,000612734	0,081913323	0,007480274	0,99403166	0,999889739	NO	
2RSSE.6	111,5451259	-0,001473082	0,197449742	-0,007460544	0,994047403	0,999889739	NO	
T19F4.5	0,780330278	-0,010397256	1,427449015	-0,007283802	0,994188418	0,999889739	NO	
T04B8.1	6,221087353	-0,003287024	0,45611729	-0,007206532	0,994250069	0,999889739	NO	
F26F12.12	0,498534622	0,008198507	1,180976481	0,006942142	0,994461016	0,999889739	NO	
B0213.25	0,040594007	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
C06H5.12	0,042474755	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
C15H7.8	0,043633004	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
C31H2.10	0,039129907	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
C31H2.6	0,039129907	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
C34E11.15	0,043168445	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
C56G7.4	0,089785478	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
F11H8.7	0,044407913	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
F19G12.14	0,04251275	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
F22F4.8	0,043822836	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
F28F9.8	0,043903231	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
F37F2.4	0,05198709	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
F43D9.13	0,045442498	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
F46E10.14	0,03628973	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
F47E1.13	0,038176037	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
K08F8.12	0,045133726	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
linc-79	0,043689257	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
M117.13	0,041826881	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
T03G11.16	0,040915455	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
Y6G8.15	0,045879557	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
ZK678.11	0,043689257	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
W01A11.16	0,044520819	0,020239863	2,952495599	0,006855171	0,994530408	0,999889739	NO	
acdh-7	6033,949003	0,001362275	0,201312688	0,006766961	0,994600788	0,999889739	NO	
F17C8.12	5,998340117	-0,003453803	0,510423702	-0,006766541	0,994601123	0,999889739	NO	
ZK353.2	400,4546417	-0,001123748	0,166493313	-0,00674951	0,994614711	0,999889739	NO	
fbxb-6	153,4810042	0,001224914	0,183181021	0,006686905	0,994664662	0,999889739	NO	
col-160	337,7040428	0,002112782	0,324081254	0,006519296	0,994798391	0,999889739	NO	
ZK1058.9	1156,427808	0,000972855	0,149278041	0,006517066	0,994800171	0,999889739	NO	
ZC155.4	948,7847926	-0,000937972	0,147428579	-0,006362211	0,994923725	0,999889739	NO	
C52E4.15	0,262818298	-0,010979181	1,742639246	-0,006300318	0,994973107	0,999889739	NO	
F09E5.20	0,272137797	-0,010979188	1,744920985	-0,006292083	0,994979677	0,999889739	NO	
F09E5.23	0,272137797	-0,010979188	1,744920985	-0,006292083	0,994979677	0,999889739	NO	
fbxa-18	9,154370495	-0,003029856	0,495271819	-0,006117562	0,995118922	0,999889739	NO	
sra-24	0,671136869	-0,010106995	1,653043335	-0,006114175	0,995121625	0,999889739	NO	
mlc-6	148,8133226	-0,001026642	0,169420587	-0,006059726	0,995165068	0,999889739	NO	
his-57	506,3221175	-0,001296817	0,215370201	-0,00602134	0,995195695	0,999889739	NO	
K09A11.9	0,782467275	0,009936282	1,663436274	0,005973347	0,995233987	0,999889739	NO	
rab-37	162,9197985	-0,001018056	0,171340282	-0,00594172	0,995259221	0,999889739	NO	
C53A5.6	3501,770897	-0,000828093	0,139473143	-0,005937292	0,995262755	0,999889739	NO	
C42D8.19	0,267679897	-0,010979715	1,915756724	-0,005731268	0,995427135	0,999889739	NO	
Y51A2B.4	0,255021946	-0,010979719	1,917130285	-0,005727164	0,995430409	0,999889739	NO	
F54D5.21	0,252900782	-0,010979748	1,926024788	-0,00570073	0,9954515	0,999889739	NO	
T28B11.17	0,755771955	0,008046118	1,429778667	0,005627527	0,995509907	0,999889739	NO	
T28B11.19	0,755771955	0,008046118	1,429778667	0,005627527	0,995509907	0,999889739	NO	
F43D9.10	7,37220587	-0,002482256	0,445477117	-0,005572129	0,995554107	0,999889739	NO	
shl-1	510,5662472	-0,000761759	0,137079147	-0,005557073	0,99556612	0,999889739	NO	
linc-165	0,314285684	-0,010980067	2,022052229	-0,00543016	0,99566738	0,999889739	NO	
kvs-4	67,50151044	0,001046545	0,194532845	0,005379788	0,995707571	0,999889739	NO	
Y111B2A.33	2,131061996	-0,002845925	0,532291254	-0,005346556	0,995734086	0,999889739	NO	
oat-1	198,2376376	-0,000987934	0,186767526	-0,005289644	0,995779495	0,999889739	NO	
F38A1.11	6,949071821	-0,002242945	0,430200611	-0,005213719	0,995840073	0,999889739	NO	
F29F11.13	0,259148413	-0,010980399	2,1172251	-0,005186222	0,995862012	0,999889739	NO	
K01A6.11	0,251002369	-0,010980484	2,14094378	-0,005128805	0,995907823	0,999889739	NO	
K01A6.9	0,251002369	-0,010980484	2,14094378	-0,005128805	0,995907823	0,999889739	NO	
C26E1.4	0,252662984	-0,010980517	2,150084992	-0,005107015	0,995925209	0,999889739	NO	
fbxb-18	315,5603163	-0,000981319	0,192669991	-0,005093261	0,995936183	0,999889739	NO	
F16B3.4	0,128662289	0,013996403	2,753298266	0,005083504	0,995943968	0,999889739	NO	
F01D5.2	20,72152363	-0,001814855	0,35996346	-0,005041775	0,995977263	0,999889739	NO	
oac-55	27,53665205	0,001150702	0,234515372	0,004906722	0,996085018	0,999889739	NO	
F49E12.10	118,3486794	-0,000929694	0,18964725	-0,004902229	0,996088603	0,999889739	NO	
F45F2.9	862,156554	-0,000689354	0,141740295	-0,004863503	0,996119501	0,999889739	NO	
F31E9.3	10,87153458	0,001694897	0,349228379	0,004853262	0,996127672	0,999889739	NO	
Y71H2B.8	546,5792521	0,000515457	0,108412101	0,004754611	0,996206384	0,999889739	NO	
mir-1817	0,090069575	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
B0198.7	0,09258904	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
B0285.14	0,08633689	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
B0353.2	0,080625984	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C02C6.6	0,095744588	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C02C6.8	0,095744588	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C02D4.14	0,091031714	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C06E7.92	0,075950455	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C08H9.18	0,093951282	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C10G6.51	0,082894357	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C10G6.52	0,082894357	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C16E9.16	0,092546119	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C18D1.17	0,090629152	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C31H5.11	0,091181042	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C43F9.14	0,087446987	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C43G2.30	0,080093664	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C48A7.8	0,113972715	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C50C3.14	0,086720049	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C50C3.18	0,086720049	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
C54F6.15	0,093889532	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F08C6.11	0,093465925	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F09A5.13	0,091031714	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F10C1.13	0,081188015	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F10C1.19	0,081188015	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F10D11.7	0,080331055	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F11A6.8	0,097764949	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F13D11.11	0,088068542	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F13D11.12	0,088068542	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F14D12.9	0,093572426	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F37H8.8	0,093012653	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F38B6.19	0,093727875	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F44E5.7	0,086783361	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F44F4.9	0,082139873	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F45E1.9	0,077947818	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F49D11.12	0,082459834	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F54C9.16	0,084685078	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F54C9.17	0,093577436	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F55D10.7	0,087806463	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F56D6.23	0,081052917	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F56H6.3	0,081780877	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
F58G11.7	0,076867732	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
fbxa-22	0,121191306	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
K02E11.14	0,089489768	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
K02H8.3	0,090345413	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
K03D3.5	0,080561543	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
K10D6.14	0,083768041	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
linc-65	0,088169246	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
mir-235	0,08969506	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
mir-34	0,090071468	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
mir-796	0,089553045	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
nhr-229	0,094379969	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
R02E4.4	0,081786778	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
R11B5.9	0,076352074	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
R13H9.5	0,080816032	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
set-8	0,097662752	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
sls-2.2	0,089014369	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
srbc-54	0,08373695	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
sre-28	0,079808512	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
srsx-33	0,080159924	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
srw-142	0,084441776	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
srw-32	0,085809892	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
srx-104	0,087806463	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
srz-1	0,087597271	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
str-101	0,091031714	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
str-247	0,081188015	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
T01H8.6	0,088165743	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
T01H8.7	0,088165743	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
T05E12.3	0,08520595	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
T06E4.19	0,101455777	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
T07F10.9	0,138550103	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
T09B4.16	0,09403963	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
T13B5.10	0,086993924	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
T18H9.8	0,082983029	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
T19D2.5	0,088377546	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
T19D2.7	0,088377546	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
W05E10.12	0,085397483	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
W05E10.8	0,088617537	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
W10D9.7	0,082164905	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y39A3CL.11	0,088747815	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y39A3CL.15	0,086866096	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y39G10AR.24	0,111597096	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y39G10AR.26	0,111597096	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y50D4B.8	0,090629152	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y51A2A.12	0,086720049	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y51H4A.23	0,089033051	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y52D5A.2	0,088068542	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y55D5A.8	0,080331055	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y60A9A.1	0,096657735	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
Y70D2A.5	0,076352074	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
ZK105.11	0,07747257	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
ZK180.14	0,086783361	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
ZK381.55	0,090267451	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
ZK622.6	0,077252293	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
ZK836.17	0,084902613	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
K10G4.15	0,086589386	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
K10G4.16	0,086589386	0,013995097	2,952495599	0,004740091	0,996217969	0,999889739	NO	
irld-7	1,194409837	-0,005035021	1,067156485	-0,004718166	0,996235462	0,999889739	NO	
ZK688.10	0,274667769	-0,010981231	2,338765668	-0,00469531	0,996253698	0,999889739	NO	
Y16B4A.4	0,26353947	-0,010981297	2,355595963	-0,004661791	0,996280442	0,999889739	NO	
sek-5	0,696522042	0,005797214	1,260052983	0,00460077	0,99632913	0,999889739	NO	
grl-2	224,8563578	0,00039022	0,084850366	0,00459892	0,996330606	0,999889739	NO	
F26A10.23	0,240724375	-0,010981488	2,403261154	-0,004569411	0,99635415	0,999889739	NO	
